"VESSEL","SPN","LAT_DD","LON_DD","POT_ID","DATE_HAUL","MaleTanner","FemaleTanner","MaleSnow","FemaleSnow","MaleHybrid","FemaleHybrid","Tanner","Snow","Hybrid","HairCrab","PacificCod","Halibut","GreatSculpin","YellowfinSole","Pollock","StarryFlounder","Other"
"Arctic Lady",188,56.9637333333333,-161.048,"H27","3/28/2024",0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,"16 seastars"
"Arctic Lady",189,56.9311,-161.0479,"H28","3/28/2024",3,0,0,0,0,0,3,0,0,0,13,0,1,3,0,0,"2 seastars"
"Arctic Lady",190,56.8981166666667,-161.055333333333,"H29","3/28/2024",1,0,0,0,0,0,1,0,0,0,11,0,1,1,0,0,"18 seastars"
"Arctic Lady",191,56.8645,-161.058433333333,"H30","3/28/2024",1,0,0,0,0,0,1,0,0,0,15,0,1,3,1,0,"50 seastars"
"Arctic Lady",192,56.83155,-161.05865,"H31","3/28/2024",2,0,0,0,0,0,2,0,0,0,16,0,2,4,0,0,"8 seastars"
"Arctic Lady",193,57.80105,-161.462,"G01","3/29/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 seastars"
"Arctic Lady",194,57.76775,-161.464783333333,"G02","3/29/2024",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,"13 seastars"
"Arctic Lady",195,57.7347833333333,-161.466466666667,"G03","3/29/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"1 skate, 3 seastars"
"Arctic Lady",196,57.7013666666667,-161.466716666667,"G04","3/29/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"8 seastars"
"Arctic Lady",197,57.6686666666667,-161.469466666667,"G05","3/29/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1 hermit crab"
"Arctic Lady",198,57.6354666666667,-161.471783333333,"G06","3/29/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
"Arctic Lady",199,57.6023333333333,-161.471533333333,"G07","3/29/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,"7 seastars"
"Arctic Lady",200,57.56895,-161.474866666667,"G08","3/29/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2 seastars"
"Arctic Lady",201,57.5355,-161.478466666667,"G09","3/29/2024",2,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,"7 seastars"
"Arctic Lady",202,57.5030166666667,-161.478366666667,"G10","3/29/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,"2 big mouth sculpin, 23 seastars"
"Arctic Lady",203,57.46965,-161.478516666667,"G11","3/29/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,"4 seastars"
"Arctic Lady",204,57.4366666666667,-161.481033333333,"G12","3/29/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,"17 seastars"
"Arctic Lady",205,57.4033833333333,-161.48545,"G13","3/29/2024",4,0,0,0,0,0,4,0,0,0,2,0,1,3,0,0,"7 seastars"
"Arctic Lady",206,57.37045,-161.487083333333,"G14","3/29/2024",1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,"7 seastars"
"Arctic Lady",207,57.3370333333333,-161.488433333333,"G15","3/29/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,""
"Arctic Lady",208,57.3037333333333,-161.490233333333,"G16","3/29/2024",0,0,0,0,0,0,0,0,0,0,13,0,0,3,1,0,"12 seastars"
"Arctic Lady",209,57.2702666666667,-161.492216666667,"G17","3/29/2024",0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,"19 seastars"
"Arctic Lady",210,57.2381166666667,-161.492933333333,"G18","3/29/2024",2,0,0,0,0,0,2,0,0,0,8,0,1,3,0,0,"11 seastars"
"Arctic Lady",211,57.2038666666667,-161.493666666667,"G19","3/29/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,"7 seastars"
"Arctic Lady",212,57.1714333333333,-161.496133333333,"G20","3/29/2024",3,0,0,0,0,0,3,0,0,0,6,0,1,2,0,0,""
"Arctic Lady",213,57.1376666666667,-161.498183333333,"G21","3/29/2024",4,0,0,0,0,0,4,0,0,0,2,0,0,2,0,0,"1 seastar"
"Arctic Lady",214,57.1051666666667,-161.4997,"G22","3/29/2024",2,0,0,0,0,0,2,0,0,0,6,0,0,3,0,0,""
"Arctic Lady",216,56.7053666666667,-161.522233333333,"G34","3/31/2024",1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,""
"Arctic Lady",217,56.7380333333333,-161.520166666667,"G33","3/31/2024",1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,""
"Arctic Lady",218,56.7721666666667,-161.5205,"G32","3/31/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,"2 seastars"
"Arctic Lady",219,56.8046833333333,-161.516733333333,"G31","3/31/2024",0,1,0,0,0,0,1,0,0,0,11,0,0,0,1,0,"9 seastars"
"Arctic Lady",220,56.83755,-161.515483333333,"G30","3/31/2024",3,0,0,0,0,0,3,0,0,0,6,0,1,3,0,0,""
"Arctic Lady",221,56.8722,-161.514083333333,"G29","3/31/2024",4,0,0,0,0,0,4,0,0,0,9,0,1,4,0,0,"4 seastars"
"Arctic Lady",222,56.9037666666667,-161.511766666667,"G28","3/31/2024",3,0,0,0,0,0,3,0,0,0,9,0,1,1,1,0,"32 seastars"
"Arctic Lady",223,56.93715,-161.510066666667,"G27","3/31/2024",2,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,"15 seastars"
"Arctic Lady",224,56.97075,-161.509083333333,"G26","3/31/2024",5,0,0,0,0,0,5,0,0,0,4,0,1,1,0,0,""
"Arctic Lady",225,57.0038333333333,-161.508433333333,"G25","3/31/2024",4,0,0,0,0,0,4,0,0,0,4,0,1,4,0,0,""
"Arctic Lady",226,57.0365666666667,-161.505016666667,"G24","3/31/2024",1,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,""
"Arctic Lady",227,57.06965,-161.503366666667,"G23","3/31/2024",3,0,0,0,0,0,3,0,0,0,4,0,1,2,0,0,"2 seastars"
"Arctic Lady",228,57.0503166666667,-161.565916666667,"BAIT11","3/31/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"BAIT 11 (Hanging Bait)"
"Arctic Lady",229,57.0546333333333,-161.567833333333,"BAIT12","3/31/2024",4,0,0,0,0,0,4,0,0,0,8,0,1,0,1,0,"2 seastars, BAIT 12 (Bait Bag)"
"Arctic Lady",230,57.0589,-161.56815,"BAIT13","3/31/2024",6,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,"5 seastars, BAIT 13 (Hanging Bait)"
"Arctic Lady",231,57.0634833333333,-161.56815,"BAIT14","3/31/2024",1,0,0,0,0,0,1,0,0,0,5,0,2,1,0,0,"8 seastars, BAIT 14 (Bait Bag)"
"Arctic Lady",232,57.0676666666667,-161.568483333333,"BAIT15","3/31/2024",3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,"1 seastar, BAIT 15 (Hanging Bait)"
"Arctic Lady",233,57.0718666666667,-161.5686,"BAIT16","3/31/2024",4,0,0,0,0,0,4,0,0,0,10,0,1,2,0,0,"3 seastars, BAIT 16 (Bait Bag)"
"Arctic Lady",234,57.07615,-161.5686,"BAIT17","3/31/2024",6,0,1,0,0,0,6,1,0,0,1,0,0,1,0,0,"BAIT 17 (Hanging Bait)"
"Arctic Lady",235,57.0802,-161.568633333333,"BAIT18","3/31/2024",4,0,0,0,0,0,4,0,0,0,5,0,1,2,0,0,"23 seastars, BAIT 18 (Bait Bag)"
"Arctic Lady",236,57.08455,-161.568583333333,"BAIT19","3/31/2024",6,0,0,0,0,0,6,0,0,0,2,0,0,2,0,0,"BAIT 19 (Hanging Bait)"
"Arctic Lady",237,57.0889666666667,-161.568533333333,"BAIT20","3/31/2024",0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,"34 seastars, BAIT 20 (Bait Bag)"
"Arctic Lady",238,57.0931333333333,-161.5685,"COFFIN2","3/31/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"100 seastars, COFFIN 2 (Bait Bag)"
"Arctic Lady",239,57.80815,-161.931316666667,"F01","4/2/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"8 seastars "
"Arctic Lady",240,57.7749833333333,-161.92955,"F02","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10 seastars"
"Arctic Lady",241,57.7416,-161.9306,"F03","4/2/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"13 seastars"
"Arctic Lady",242,57.7095333333333,-161.9331,"F04","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 pacific lyre crab, 6 seastars"
"Arctic Lady",243,57.6751833333333,-161.934583333333,"F05","4/2/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"9 seastars"
"Arctic Lady",244,57.6417666666667,-161.935466666667,"F06","4/2/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"27 seastars"
"Arctic Lady",245,57.6096833333333,-161.937533333333,"F07","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4 seastars"
"Arctic Lady",246,57.5762666666667,-161.940516666667,"F08","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13 seastars"
"Arctic Lady",247,57.5428833333333,-161.942233333333,"F09","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"62 seastars, 5 jellyfish"
"Arctic Lady",248,57.5094,-161.9419,"F10","4/2/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"18 seastars"
"Arctic Lady",249,57.4763666666667,-161.942933333333,"F11","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52 seastars"
"Arctic Lady",250,57.4433333333333,-161.94625,"F12","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"29 seastars"
"Arctic Lady",251,57.4100333333333,-161.94765,"F13","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60 seastars"
"Arctic Lady",252,57.37685,-161.94935,"F14","4/2/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"54 seastars, 1 snail"
"Arctic Lady",253,57.3438,-161.950966666667,"F15","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33 seastars"
"Arctic Lady",254,57.31025,-161.95345,"F16","4/2/2024",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"27 seastars"
"Arctic Lady",255,57.2774333333333,-161.953833333333,"F17","4/2/2024",5,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,""
"Arctic Lady",256,57.2438166666667,-161.95265,"F18","4/2/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 seastar, 5 jellyfish"
"Arctic Lady",257,57.2110666666667,-161.957083333333,"F19","4/2/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,""
"Arctic Lady",258,57.1775833333333,-161.957033333333,"F20","4/2/2024",4,0,0,0,0,0,4,0,0,0,5,0,0,1,0,0,"1 sablefish"
"Arctic Lady",259,57.1813666666667,-162.417766666667,"E20","4/3/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,""
"Arctic Lady",260,57.2142333333333,-162.415083333333,"E19","4/3/2024",1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,""
"Arctic Lady",261,57.2470666666667,-162.415483333333,"E18","4/3/2024",1,1,0,0,0,0,2,0,0,0,2,0,0,6,0,0,"3 seastars"
"Arctic Lady",262,57.2805333333333,-162.414233333333,"E17","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Arctic Lady",263,57.3135333333333,-162.412766666667,"E16","4/3/2024",0,0,0,0,0,0,0,0,0,0,2,0,1,7,0,0,"14 seastars"
"Arctic Lady",264,57.3472,-162.412583333333,"E15","4/3/2024",2,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,"11 seastars"
"Arctic Lady",265,57.3801,-162.41205,"E14","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7 seastars"
"Arctic Lady",266,57.4131666666667,-162.410033333333,"E13","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Arctic Lady",267,57.4464166666667,-162.409916666667,"E12","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20 seastars"
"Arctic Lady",268,57.4796333333333,-162.409633333333,"E11","4/3/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"13 seastars"
"Arctic Lady",269,57.5128833333333,-162.40665,"E10","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10 seastars, 1 snail"
"Arctic Lady",270,57.5455,-162.405616666667,"E09","4/3/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"13 seastars"
"Arctic Lady",271,57.5788833333333,-162.4041,"E08","4/3/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"7 seastars, 1 jellyfish"
"Arctic Lady",272,57.61165,-162.403583333333,"E07","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6 seastars"
"Arctic Lady",273,57.6447666666667,-162.403483333333,"E06","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4 seastars"
"Arctic Lady",274,57.6783666666667,-162.4043,"E05","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6 seastars"
"Arctic Lady",275,57.71175,-162.40265,"E04","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6 seastars"
"Arctic Lady",276,57.7441,-162.40005,"E03","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6 seastars"
"Arctic Lady",277,57.7778666666667,-162.397716666667,"E02","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38 seastars"
"Arctic Lady",278,57.8107166666667,-162.3973,"E01","4/3/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21 seastars"
"Arctic Lady",279,56.7137166666667,-162.3733,"BAIT21","4/4/2024",3,0,0,0,0,0,3,0,0,0,9,0,0,2,0,0,"SPN 279 to 309 hauled in reverse order"
"Arctic Lady",280,56.7183,-162.372333333333,"BAIT22","4/4/2024",3,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,"1 big mouth sculpin"
"Arctic Lady",281,56.7226666666667,-162.371916666667,"BAIT23","4/4/2024",2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,"1 seastar"
"Arctic Lady",282,56.7272,-162.371616666667,"BAIT24","4/4/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,"3 seastars"
"Arctic Lady",283,56.7319666666667,-162.3714,"BAIT25","4/4/2024",5,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,""
"Arctic Lady",284,56.7361666666667,-162.371183333333,"BAIT26","4/4/2024",0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,"1 seastar"
"Arctic Lady",285,56.7401833333333,-162.371,"BAIT27","4/4/2024",1,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,""
"Arctic Lady",286,56.74455,-162.370866666667,"BAIT28","4/4/2024",1,0,0,0,0,0,1,0,0,0,8,0,0,1,1,0,"1 skate; (pollock in cod mouth)"
"Arctic Lady",287,56.7488,-162.370716666667,"BAIT29","4/4/2024",1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,""
"Arctic Lady",288,56.7524666666667,-162.370583333333,"BAIT30","4/4/2024",2,0,0,0,0,0,2,0,0,0,1,0,0,3,1,0,"1 seastar"
"Arctic Lady",289,56.7567166666667,-162.370366666667,"BAIT31","4/4/2024",2,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,""
"Arctic Lady",290,56.7608166666667,-162.370266666667,"BAIT32","4/4/2024",1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,""
"Arctic Lady",291,56.7650833333333,-162.370266666667,"BAIT33","4/4/2024",1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,"2 seastars"
"Arctic Lady",292,56.7696,-162.370083333333,"BAIT34","4/4/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,""
"Arctic Lady",293,56.7738833333333,-162.369933333333,"BAIT35","4/4/2024",2,0,0,0,0,0,2,0,0,0,2,0,1,2,0,0,""
"Arctic Lady",294,56.7779666666667,-162.369783333333,"BAIT36","4/4/2024",2,0,0,0,0,0,2,0,0,0,2,0,1,2,0,0,""
"Arctic Lady",295,56.78195,-162.369616666667,"BAIT37","4/4/2024",0,0,1,0,0,0,0,1,0,0,1,0,0,5,0,0,""
"Arctic Lady",296,56.78575,-162.3695,"BAIT38","4/4/2024",3,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,""
"Arctic Lady",297,56.7907833333333,-162.369333333333,"BAIT39","4/4/2024",5,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,""
"Arctic Lady",298,56.7942666666667,-162.3693,"BAIT40","4/4/2024",1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,""
"Arctic Lady",299,56.7985,-162.369366666667,"BAIT41","4/4/2024",0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,"1 seastars"
"Arctic Lady",300,56.8026333333333,-162.369366666667,"BAIT42","4/4/2024",4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,"2 seastars"
"Arctic Lady",301,56.8065,-162.36935,"BAIT43","4/4/2024",0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,""
"Arctic Lady",302,56.81045,-162.36925,"BAIT44","4/4/2024",4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,""
"Arctic Lady",303,56.8142,-162.369116666667,"BAIT45","4/4/2024",1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,""
"Arctic Lady",304,56.8182833333333,-162.368983333333,"BAIT46","4/4/2024",2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,""
"Arctic Lady",305,56.8220166666667,-162.368933333333,"BAIT47","4/4/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,""
"Arctic Lady",306,56.8258166666667,-162.36895,"BAIT48","4/4/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,""
"Arctic Lady",307,56.8298833333333,-162.36885,"BAIT49","4/4/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,""
"Arctic Lady",308,56.8338666666667,-162.36885,"BAIT50","4/4/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,"4 seastars, blown Biotwine"
"Arctic Lady",309,56.83765,-162.368716666667,"COFFIN3","4/4/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5 seastars"
"Arctic Lady",310,57.8160666666667,-162.86475,"D01","4/5/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"4 seastars "
"Arctic Lady",311,57.7822833333333,-162.863783333333,"D02","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2 seastars"
"Arctic Lady",312,57.7491166666667,-162.8635,"D03","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 seastar"
"Arctic Lady",313,57.7159,-162.8649,"D04","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5 seastars"
"Arctic Lady",314,57.68355,-162.868366666667,"D05","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6 seastars"
"Arctic Lady",315,57.6509333333333,-162.870666666667,"D06","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11 seastars"
"Arctic Lady",316,57.61695,-162.870016666667,"D07","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13 seastars"
"Arctic Lady",317,57.5838666666667,-162.869683333333,"D08","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 Arctic Lyre Crab, 21 seastars"
"Arctic Lady",318,57.54975,-162.868666666667,"D09","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 Sculpin unident, 20 seastars"
"Arctic Lady",319,57.5167833333333,-162.870366666667,"D10","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2 seastars, 1 snail"
"Arctic Lady",320,57.4840833333333,-162.87175,"D11","4/5/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"5 seastars"
"Arctic Lady",321,57.4511833333333,-162.8728,"D12","4/5/2024",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1 sculpin unident, 1 basket star, 4 seastars"
"Arctic Lady",322,57.4169666666667,-162.873516666667,"D13","4/5/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"4 seastars"
"Arctic Lady",323,57.3845,-162.87265,"D14","4/5/2024",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"4 seastars"
"Arctic Lady",324,57.3505333333333,-162.874766666667,"D15","4/5/2024",1,0,0,0,0,0,1,0,0,0,4,0,0,26,0,0,"1 pacific lyre crab, 8 seastars"
"Arctic Lady",325,57.3182,-162.873516666667,"D16","4/5/2024",0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,"1 sculpin unident, 20 seastars"
"Arctic Lady",326,57.2855833333333,-162.874366666667,"D17","4/5/2024",1,0,0,0,0,0,1,0,0,0,3,0,0,11,0,0,"35 seastars"
"Arctic Lady",327,57.2526,-162.875566666667,"D18","4/5/2024",0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,"2 seastars"
"Arctic Lady",328,57.2179666666667,-162.8765,"D19","4/5/2024",1,0,0,0,0,0,1,0,0,0,14,0,0,19,1,0,"1 seastar"
"Arctic Lady",329,57.1864833333333,-162.87665,"D20","4/5/2024",2,0,0,0,0,0,2,0,0,0,8,0,0,5,0,0,"4 seastars"
