"CRUISE","VESSEL","SPN","HAUL","STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SAMPLING_FACTOR","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS"
202301,"Arctic Lady",206,"G14","X930",69322,1,131.96,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",206,"G14","X930",69322,1,115.95,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",206,"G14","X930",69322,1,150.98,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",206,"G14","X930",69322,1,115.19,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",206,"G14","X930",69322,1,109.62,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",206,"G14","X930",69322,1,160.18,NA,1,4,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,108.08,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,113.77,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,108.54,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,122.81,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,120.33,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,101.23,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,105.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,113.93,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,107.34,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,106.62,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,152.73,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,160.7,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,131.3,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,135.38,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,167.35,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,139.35,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,154.07,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,153.42,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,156.94,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,153.47,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,1,160.32,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",207,"G15","XX12",69322,2,105.26,NA,1,3,0,4,1,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",208,"G16","X166",69322,1,119.12,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",208,"G16","X166",69322,1,99.57,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",208,"G16","X166",69322,1,147.93,NA,1,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",208,"G16","X166",69322,1,132.64,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",208,"G16","X166",69322,1,173.95,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",208,"G16","X166",69322,1,151.02,NA,1,4,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",209,"G17","X260",69322,1,91.01,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",209,"G17","X260",69322,1,121.8,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",209,"G17","X260",69322,1,114.59,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",209,"G17","X260",69322,1,129.82,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",209,"G17","X260",69322,1,134.95,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",209,"G17","X260",69322,1,149.06,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",209,"G17","X260",69322,2,147.47,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,139.14,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,157.4,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,146.02,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,152.54,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,104.21,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,128.43,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,135.95,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,152.2,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,116.12,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,101.95,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,116.97,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,110.68,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,106.86,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,115.57,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,113.28,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,120.71,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,151.38,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,106.61,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,152.18,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,144.15,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,129.45,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,152.27,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,1,168.07,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,2,94.43,NA,1,2,2,1,4,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",210,"G18","XA30",69322,2,109.94,NA,1,2,2,1,4,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,110.1,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,111.03,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,122.58,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,114.16,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,121.68,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,160.03,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,112.75,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,119.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,153.91,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,106.94,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,100.44,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,124.06,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,103.68,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,136.11,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,115.15,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,114.53,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,99.95,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,154.56,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,151.96,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,143.9,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,106.42,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,123.1,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,102.41,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,108.19,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,122.32,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,110.89,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,113.05,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,161.66,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,100.59,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,133.32,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,142,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,145,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,137,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,151,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,1,153,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,2,143,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,2,154,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",211,"G19","X740",69322,2,98,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,115,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,120,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,110,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,125,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,153,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,133,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,117,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,144,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,109,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,145,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,153,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,115,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,138,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,123,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,112,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,114,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,141,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,114,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,112,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,114,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,121,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,103,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,117,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,96,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,148,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,116,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,135,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,120,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,124,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,115,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,117,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,123,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,124,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,116,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,104,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,106,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,130,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,115,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,148,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,113,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,117,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,105,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,150,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,122,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,122,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,120,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,106,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,110,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,120,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,120,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,163,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,173,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,165,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,1,176,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,100,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,103,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,99,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,105,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,95,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,96,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,98,NA,1,2,2,1,4,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,102,NA,1,2,2,1,4,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,96,NA,1,2,2,1,4,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",212,"G20","XX60",69322,2,98,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,136,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,133,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,137,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,116,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,130,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,109,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,132,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,113,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,128,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,122,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,117,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,150,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,124,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,117,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,112,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,135,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,149,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,114,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,117,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,106,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,119,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,100,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,164,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,105,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,111,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,101,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,112,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,98,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,116,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,111,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,114,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,113,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Arctic Lady",213,"G21","XA09",69322,1,102,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
